Periodo;Mes;Ano;Basicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variavel;Receita Patrimonio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
53021;março;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12840417.52;0.00;0.00;33000.00;0.00;12915453.70
53052;abril;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;12915453.70;0.00;0.00;98000.00;0.00;13055735.54
53082;maio;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13055735.54;0.00;0.00;33000.00;0.00;13131476.62
53113;junho;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13131476.62;0.00;0.00;33000.00;0.00;13207465.66
53143;julho;2045;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;13207465.66;0.00;0.00;-22426.00;0.00;13228277.46
53174;agosto;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13228277.46;0.00;0.00;33000.00;0.00;13304583.40
53205;setembro;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13304583.40;0.00;0.00;33000.00;0.00;13381139.14
53235;outubro;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13381139.14;0.00;0.00;33000.00;0.00;13457945.51
53266;novembro;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;13457945.51;0.00;0.00;99666.33;0.00;13601669.65
53296;dezembro;2045;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;746686.00;70000.00;0.00;0.00;0.00;70000.00;;13601669.65;0.00;654260.00;-676686.00;0.00;12969511.98
53327;janeiro;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12969511.98;0.00;0.00;33000.00;0.00;13044970.79
53358;fevereiro;2046;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;13044970.79;0.00;0.00;31800.00;0.00;13119476.63
53386;março;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13119476.63;0.00;0.00;33000.00;0.00;13195426.38
53417;abril;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;13195426.38;0.00;0.00;98000.00;0.00;13336624.77
53447;maio;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13336624.77;0.00;0.00;33000.00;0.00;13413285.41
53478;junho;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13413285.41;0.00;0.00;33000.00;0.00;13490197.02
53508;julho;2046;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;13490197.02;0.00;0.00;-22426.00;0.00;13511934.41
53539;agosto;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13511934.41;0.00;0.00;33000.00;0.00;13589168.97
53570;setembro;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13589168.97;0.00;0.00;33000.00;0.00;13666656.37
53600;outubro;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13666656.37;0.00;0.00;33000.00;0.00;13744397.45
53631;novembro;2046;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;13744397.45;0.00;0.00;99666.33;0.00;13889059.36
53661;dezembro;2046;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;13889059.36;0.00;0.00;-22426.00;0.00;13912102.52
53692;janeiro;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;13912102.52;0.00;0.00;33000.00;0.00;13990647.13
53723;fevereiro;2047;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;13990647.13;0.00;0.00;31800.00;0.00;14068248.87
53751;março;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14068248.87;0.00;0.00;33000.00;0.00;14147304.65
53782;abril;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;14147304.65;0.00;0.00;98000.00;0.00;14291619.25
53812;maio;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14291619.25;0.00;0.00;33000.00;0.00;14371406.29
53843;junho;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14371406.29;0.00;0.00;33000.00;0.00;14451454.53
53873;julho;2047;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;14451454.53;0.00;0.00;-22426.00;0.00;14476338.83
53904;agosto;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14476338.83;0.00;0.00;33000.00;0.00;14556730.60
53935;setembro;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14556730.60;0.00;0.00;33000.00;0.00;14637385.55
53965;outubro;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14637385.55;0.00;0.00;33000.00;0.00;14718304.54
53996;novembro;2047;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;14718304.54;0.00;0.00;99666.33;0.00;14866154.77
54026;dezembro;2047;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;14866154.77;0.00;0.00;-22426.00;0.00;14892396.69
54057;janeiro;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;14892396.69;0.00;0.00;33000.00;0.00;14974150.52
54088;fevereiro;2048;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;14974150.52;0.00;0.00;31800.00;0.00;15054972.00
54117;março;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15054972.00;0.00;0.00;33000.00;0.00;15137258.06
54148;abril;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;15137258.06;0.00;0.00;98000.00;0.00;15284813.50
54178;maio;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15284813.50;0.00;0.00;33000.00;0.00;15367852.00
54209;junho;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15367852.00;0.00;0.00;33000.00;0.00;15451162.35
54239;julho;2048;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;15451162.35;0.00;0.00;-22426.00;0.00;15479319.44
54270;agosto;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15479319.44;0.00;0.00;33000.00;0.00;15562994.70
54301;setembro;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15562994.70;0.00;0.00;33000.00;0.00;15646943.89
54331;outubro;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15646943.89;0.00;0.00;33000.00;0.00;15731167.92
54362;novembro;2048;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;15731167.92;0.00;0.00;99666.33;0.00;15882334.00
54392;dezembro;2048;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;15882334.00;0.00;0.00;-22426.00;0.00;15911902.63
54423;janeiro;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;15911902.63;0.00;0.00;33000.00;0.00;15996994.05
54454;fevereiro;2049;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;15996994.05;0.00;0.00;31800.00;0.00;16081164.05
54482;março;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16081164.05;0.00;0.00;33000.00;0.00;16166809.60
54513;abril;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;16166809.60;0.00;0.00;98000.00;0.00;16317735.52
54543;maio;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16317735.52;0.00;0.00;33000.00;0.00;16404155.54
54574;junho;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16404155.54;0.00;0.00;33000.00;0.00;16490858.48
54604;julho;2049;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;16490858.48;0.00;0.00;-22426.00;0.00;16522419.26
54635;agosto;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16522419.26;0.00;0.00;33000.00;0.00;16609509.36
54666;setembro;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16609509.36;0.00;0.00;33000.00;0.00;16696884.57
54696;outubro;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16696884.57;0.00;0.00;33000.00;0.00;16784545.83
54727;novembro;2049;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;16784545.83;0.00;0.00;99666.33;0.00;16939160.39
54757;dezembro;2049;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;16939160.39;0.00;0.00;-22426.00;0.00;16972188.80
54788;janeiro;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;16972188.80;0.00;0.00;33000.00;0.00;17060751.33
54819;fevereiro;2050;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;17060751.33;0.00;0.00;31800.00;0.00;17148403.79
54847;março;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17148403.79;0.00;0.00;33000.00;0.00;17237543.20
54878;abril;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;17237543.20;0.00;0.00;98000.00;0.00;17391974.43
54908;maio;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17391974.43;0.00;0.00;33000.00;0.00;17481911.23
54939;junho;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17481911.23;0.00;0.00;33000.00;0.00;17572142.46
54969;julho;2050;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;17572142.46;0.00;0.00;-22426.00;0.00;17607243.08
55000;agosto;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17607243.08;0.00;0.00;33000.00;0.00;17697884.61
55031;setembro;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17697884.61;0.00;0.00;33000.00;0.00;17788822.88
55061;outubro;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;17788822.88;0.00;0.00;33000.00;0.00;17880058.86
55092;novembro;2050;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;17880058.86;0.00;0.00;99666.33;0.00;18038259.85
55122;dezembro;2050;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;18038259.85;0.00;0.00;-22426.00;0.00;18074886.42
55153;janeiro;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18074886.42;0.00;0.00;33000.00;0.00;18167058.89
55184;fevereiro;2051;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;18167058.89;0.00;0.00;31800.00;0.00;18258333.11
55212;março;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18258333.11;0.00;0.00;33000.00;0.00;18351106.15
55243;abril;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;18351106.15;0.00;0.00;98000.00;0.00;18509182.89
55273;maio;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18509182.89;0.00;0.00;33000.00;0.00;18602777.14
55304;junho;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18602777.14;0.00;0.00;33000.00;0.00;18696677.79
55334;julho;2051;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;18696677.79;0.00;0.00;-22426.00;0.00;18735459.85
55365;agosto;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18735459.85;0.00;0.00;33000.00;0.00;18829794.87
55396;setembro;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18829794.87;0.00;0.00;33000.00;0.00;18924438.72
55426;outubro;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;18924438.72;0.00;0.00;33000.00;0.00;19019392.41
55457;novembro;2051;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;19019392.41;0.00;0.00;99666.33;0.00;19181323.28
55487;dezembro;2051;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;19181323.28;0.00;0.00;-22426.00;0.00;19221691.94
55518;janeiro;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;19221691.94;0.00;0.00;33000.00;0.00;19317618.76
55549;fevereiro;2052;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;19317618.76;0.00;0.00;31800.00;0.00;19412659.61
55578;março;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;19412659.61;0.00;0.00;33000.00;0.00;19509211.61
55609;abril;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;19509211.61;0.00;0.00;98000.00;0.00;19671079.69
55639;maio;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;19671079.69;0.00;0.00;33000.00;0.00;19768477.69
55670;junho;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;19768477.69;0.00;0.00;33000.00;0.00;19866194.54
55700;julho;2052;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;19866194.54;0.00;0.00;-22426.00;0.00;19908805.29
55731;agosto;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;19908805.29;0.00;0.00;33000.00;0.00;20006981.54
55762;setembro;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20006981.54;0.00;0.00;33000.00;0.00;20105479.19
55792;outubro;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20105479.19;0.00;0.00;33000.00;0.00;20204299.30
55823;novembro;2052;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;20204299.30;0.00;0.00;99666.33;0.00;20370109.25
55853;dezembro;2052;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;20370109.25;0.00;0.00;-22426.00;0.00;20414369.68
55884;janeiro;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20414369.68;0.00;0.00;33000.00;0.00;20514201.02
55915;fevereiro;2053;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;20514201.02;0.00;0.00;31800.00;0.00;20613159.17
55943;março;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20613159.17;0.00;0.00;33000.00;0.00;20713641.29
55974;abril;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;20713641.29;0.00;0.00;98000.00;0.00;20879452.36
56004;maio;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20879452.36;0.00;0.00;33000.00;0.00;20980806.26
56035;junho;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;20980806.26;0.00;0.00;33000.00;0.00;21082491.96
56065;julho;2053;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;21082491.96;0.00;0.00;-22426.00;0.00;21129084.55
56096;agosto;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;21129084.55;0.00;0.00;33000.00;0.00;21231255.67
56127;setembro;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;21231255.67;0.00;0.00;33000.00;0.00;21333761.28
56157;outubro;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;21333761.28;0.00;0.00;33000.00;0.00;21436602.46
56188;novembro;2053;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;21436602.46;0.00;0.00;99666.33;0.00;21606446.65
56218;dezembro;2053;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;21606446.65;0.00;0.00;-22426.00;0.00;21654754.54
56249;janeiro;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;21654754.54;0.00;0.00;33000.00;0.00;21758646.57
56280;fevereiro;2054;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;21758646.57;0.00;0.00;31800.00;0.00;21861678.71
56308;março;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;21861678.71;0.00;0.00;33000.00;0.00;21966248.16
56339;abril;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;21966248.16;0.00;0.00;98000.00;0.00;22136159.94
56369;maio;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;22136159.94;0.00;0.00;33000.00;0.00;22241627.97
56400;junho;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;22241627.97;0.00;0.00;33000.00;0.00;22347441.27
56430;julho;2054;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;22347441.27;0.00;0.00;-22426.00;0.00;22398174.98
56461;agosto;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;22398174.98;0.00;0.00;33000.00;0.00;22504500.78
56492;setembro;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;22504500.78;0.00;0.00;33000.00;0.00;22611174.66
56522;outubro;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;22611174.66;0.00;0.00;33000.00;0.00;22718197.76
56553;novembro;2054;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;22718197.76;0.00;0.00;99666.33;0.00;22892237.56
56583;dezembro;2054;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;22892237.56;0.00;0.00;-22426.00;0.00;22944754.78
56614;janeiro;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;22944754.78;0.00;0.00;-27000.00;0.00;22992869.94
56645;fevereiro;2055;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;22992869.94;0.00;0.00;-28200.00;0.00;23039942.61
56673;março;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23039942.61;0.00;0.00;-27000.00;0.00;23088369.39
56704;abril;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23088369.39;0.00;0.00;-27000.00;0.00;23136954.70
56734;maio;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23136954.70;0.00;0.00;-27000.00;0.00;23185699.07
56765;junho;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23185699.07;0.00;0.00;-27000.00;0.00;23234603.02
56795;julho;2055;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;23234603.02;0.00;0.00;-82426.00;0.00;23228241.06
