Periodo;Mês;Ano;Básicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variável;Receita Patrimônio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
45658;janeiro;2025;23000;11000;13000;0;5350;18941.57438;0;4643.949359;0;0;75935.52374;50000;20000;3950;0;73950;0;3645163.184;0;0;-1985.523738;11933.31573;3655110.976
45689;fevereiro;2025;23000;11000;13000;0;6650;18879.55329;0;4643.949359;0;0;77173.50265;50000;20000;3950;0;73950;;3655110.976;0;0;-3223.502645;11965.88221;3663853.355
45717;março;2025;23000;11000;13000;0;5350;18817.53219;0;4643.949359;0;0;75811.48155;50000;20000;3950;0;73950;;3663853.355;0;0;-1861.481553;11994.50248;3673986.376
45748;abril;2025;23000;11000;13000;0;5350;18755.5111;0;4643.949359;0;0;75749.46046;50000;85000;3950;0;138950;;3673986.376;0;0;63200.53954;12027.67536;3749214.591
45778;maio;2025;23000;11000;13000;0;5350;18693.49001;0;4643.949359;0;0;75687.43937;50000;20000;3950;0;73950;;3749214.591;0;0;-1737.439369;12273.95296;3759751.105
45809;junho;2025;23000;11000;13000;0;5350;18631.46892;0;4643.949359;0;0;75625.41828;50000;20000;3950;0;73950;;3759751.105;0;0;-1675.418276;12308.44676;3770384.133
45839;julho;2025;23000;11000;13000;55426;5350;18569.44782;0;4643.949359;0;0;130989.3972;50000;20000;3950;0;73950;;3770384.133;0;0;-57039.39718;12343.25653;3725687.992
45870;agosto;2025;23000;11000;13000;0;5350;18507.42673;0;4643.949359;0;0;75501.37609;50000;20000;3950;0;73950;;3725687.992;0;0;-1551.376092;12196.933;3736333.549
45901;setembro;2025;23000;11000;13000;0;5350;18445.40564;0;4643.949359;0;0;75439.355;50000;20000;3950;0;73950;;3736333.549;0;0;-1489.355;12231.78378;3747075.978
45931;outubro;2025;23000;11000;13000;0;5350;18383.38455;0;4643.949359;0;0;75377.33391;50000;20000;3950;0;73950;;3747075.978;0;0;-1427.333907;12266.9517;3757915.596
45962;novembro;2025;23000;11000;13000;0;5350;18321.36346;0;4643.949359;0;0;75315.31282;50000;86666.66;3950;0;140616.66;;3757915.596;0;0;65301.34718;12302.43778;3835519.381
45992;dezembro;2025;23000;11000;13000;55426;5350;18259.34236;0;4643.949359;0;0;130679.2917;50000;20000;3950;0;73950;;3835519.381;0;0;-56729.29172;12556.49238;3791346.581
46023;janeiro;2026;23000;12000;13000;0;10723.99;18197.32127;9259.402155;4643.949359;0;0;90824.66279;50000;20000;15035.2;0;85035.2;;3791346.581;0;0;-5789.462786;12411.88213;3797969.001
46054;fevereiro;2026;23000;12000;13000;0;12578.25;18135.30018;9259.402155;4643.949359;0;0;92616.90169;50000;20000;15035.2;0;85035.2;;3797969.001;0;0;-7581.701694;12433.56221;3802820.861
46082;março;2026;23000;12000;13000;0;10723.99;18073.27909;9259.402155;4643.949359;0;0;90700.6206;50000;20000;15035.2;0;85035.2;;3802820.861;0;0;-5665.420602;12449.44594;3809604.887
46113;abril;2026;23000;12000;13000;0;10723.99;18011.25799;9259.402155;4643.949359;0;0;90638.59951;50000;85000;15035.2;0;150035.2;;3809604.887;0;0;59396.60049;12471.65507;3881473.142
46143;maio;2026;23000;12000;13000;0;10723.99;17949.2369;9259.402155;4643.949359;0;0;90576.57842;50000;20000;15035.2;0;85035.2;;3881473.142;0;0;-5541.378417;12706.93304;3888638.697
46174;junho;2026;23000;12000;13000;0;10723.99;17887.21581;9259.402155;4643.949359;0;0;90514.55733;50000;20000;15035.2;0;85035.2;;3888638.697;0;0;-5479.357325;12730.3912;3895889.731
46204;julho;2026;23000;12000;13000;55426;10723.99;17825.19472;9259.402155;4643.949359;0;0;145878.5362;50000;20000;15035.2;0;85035.2;;3895889.731;0;0;-60843.33623;12754.1292;3847800.524
46235;agosto;2026;23000;12000;13000;0;10723.99;17763.17363;9259.402155;4643.949359;0;0;90390.51514;50000;20000;15035.2;0;85035.2;;3847800.524;0;0;-5355.315141;12596.69765;3855041.906
46266;setembro;2026;23000;12000;13000;0;10723.99;17701.15253;9259.402155;4643.949359;0;0;90328.49405;50000;20000;15035.2;0;85035.2;;3855041.906;0;0;-5293.294048;12620.40405;3862369.016
46296;outubro;2026;23000;12000;13000;0;10723.99;17639.13144;9259.402155;4643.949359;0;0;90266.47296;50000;20000;15035.2;0;85035.2;;3862369.016;0;0;-5231.272956;12644.3911;3869782.134
46327;novembro;2026;23000;12000;13000;0;10723.99;17577.11035;9259.402155;4643.949359;0;0;90204.45186;50000;86666.66;15035.2;0;151701.86;;3869782.134;0;0;61497.40814;12668.65972;3943948.202
46357;dezembro;2026;23000;12000;13000;55426;10723.99;17515.08926;9259.402155;4643.949359;0;0;145568.4308;50000;20000;15035.2;0;85035.2;;3943948.202;0;0;-60533.23077;12911.46013;3896326.432
46388;janeiro;2027;23000;13000;13000;0;10723.99;17453.06816;9259.402155;4643.949359;0;0;91080.40968;50000;20000;15035.2;0;85035.2;;3896326.432;0;0;-6045.20968;12755.55884;3903036.781
46419;fevereiro;2027;23000;13000;13000;0;12578.25;17391.04707;9259.402155;4643.949359;0;0;92872.64859;50000;20000;15035.2;0;85035.2;;3903036.781;0;0;-7837.448587;12777.52678;3907976.859
46447;março;2027;23000;13000;13000;0;10723.99;17329.02598;9259.402155;4643.949359;0;0;90956.3675;50000;20000;15035.2;0;85035.2;;3907976.859;0;0;-5921.167495;12793.69931;3914849.391
46478;abril;2027;23000;13000;13000;0;10723.99;17267.00489;9259.402155;4643.949359;0;0;90894.3464;50000;85000;15035.2;0;150035.2;;3914849.391;0;0;59140.8536;12816.19819;3986806.443
46508;maio;2027;23000;13000;13000;0;10723.99;17204.9838;9259.402155;4643.949359;0;0;90832.32531;50000;20000;15035.2;0;85035.2;;3986806.443;0;0;-5797.125311;13051.76685;3994061.084
46539;junho;2027;23000;13000;13000;0;10723.99;17142.9627;9259.402155;4643.949359;0;0;90770.30422;50000;20000;15035.2;0;85035.2;;3994061.084;0;0;-5735.104218;13075.51666;4001401.497
46569;julho;2027;23000;13000;13000;55426;10723.99;17080.94161;9259.402155;4643.949359;0;0;146134.2831;50000;20000;15035.2;0;85035.2;;4001401.497;0;0;-61099.08313;13099.54726;3953401.961
46600;agosto;2027;23000;13000;13000;0;10723.99;17018.92052;9259.402155;4643.949359;0;0;90646.26203;50000;20000;15035.2;0;85035.2;;3953401.961;0;0;-5611.062034;12942.40927;3960733.308
46631;setembro;2027;23000;13000;13000;0;10723.99;16956.89943;9259.402155;4643.949359;0;0;90584.24094;50000;20000;15035.2;0;85035.2;;3960733.308;0;0;-5549.040942;12966.4102;3968150.677
46661;outubro;2027;23000;13000;13000;0;10723.99;16894.87833;9259.402155;4643.949359;0;0;90522.21985;50000;20000;15035.2;0;85035.2;;3968150.677;0;0;-5487.01985;12990.69273;3975654.35
46692;novembro;2027;23000;13000;13000;0;10723.99;16832.85724;9259.402155;4643.949359;0;0;90460.19876;50000;86666.66;15035.2;0;151701.86;;3975654.35;0;0;61241.66124;13015.25781;4049911.269
46722;dezembro;2027;23000;13000;13000;55426;10723.99;16770.83615;9259.402155;4643.949359;0;0;145824.1777;50000;20000;15035.2;0;85035.2;;4049911.269;0;0;-60788.97767;13258.35564;4002380.647
46753;janeiro;2028;23000;14000;13000;0;2681.39;16708.81506;9259.402155;4643.949359;0;0;83293.55657;50000;20000;15035.2;0;85035.2;;4002380.647;0;0;1741.643427;13102.75275;4017225.043
46784;fevereiro;2028;23000;14000;13000;0;4535.65;16646.79397;9259.402155;4643.949359;0;0;85085.79548;50000;20000;15035.2;0;85035.2;;4017225.043;0;0;-50.59548067;13151.34944;4030325.797
46813;março;2028;23000;14000;13000;0;2681.39;16584.77287;9259.402155;4643.949359;0;0;83169.51439;50000;20000;15035.2;0;85035.2;;4030325.797;0;0;1865.685612;13194.2379;4045385.721
46844;abril;2028;23000;14000;13000;0;2681.39;16522.75178;9259.402155;4643.949359;0;0;83107.4933;50000;85000;15035.2;0;150035.2;;4045385.721;0;0;66927.7067;13243.54017;4125556.968
46874;maio;2028;23000;14000;13000;0;2681.39;16460.73069;9259.402155;4643.949359;0;0;83045.4722;50000;20000;15035.2;0;85035.2;;4125556.968;0;-150000;1989.727796;13505.99997;3991052.695
46905;junho;2028;23000;14000;13000;0;2681.39;16398.7096;9259.402155;4643.949359;0;0;82983.45111;50000;20000;15035.2;0;85035.2;;3991052.695;0;0;2051.748888;13065.66798;4006170.112
46935;julho;2028;23000;14000;13000;55426;2681.39;16336.6885;9259.402155;4643.949359;0;0;138347.43;50000;20000;15035.2;0;85035.2;;4006170.112;0;0;-53312.23002;13115.15847;3965973.041
46966;agosto;2028;23000;14000;13000;0;2681.39;16274.66741;9259.402155;4643.949359;0;0;82859.40893;50000;20000;15035.2;0;85035.2;;3965973.041;0;0;2175.791073;12983.56372;3981132.395
46997;setembro;2028;23000;14000;13000;0;2681.39;16212.64632;9259.402155;4643.949359;0;0;82797.38784;50000;20000;15035.2;0;85035.2;;3981132.395;0;0;2237.812165;13033.1915;3996403.399
47027;outubro;2028;23000;14000;13000;0;2681.39;16150.62523;9259.402155;4643.949359;0;0;82735.36674;50000;20000;15035.2;0;85035.2;;3996403.399;0;0;2299.833257;13083.18479;4011786.417
47058;novembro;2028;23000;14000;13000;0;2681.39;16088.60414;9259.402155;4643.949359;0;0;82673.34565;50000;86666.66;15035.2;0;151701.86;;4011786.417;0;0;69028.51435;13133.54479;4093948.476
47088;dezembro;2028;23000;14000;13000;55426;2681.39;16026.58304;9259.402155;4643.949359;0;0;138037.3246;50000;20000;15035.2;0;85035.2;;4093948.476;0;0;-53002.12456;13402.52199;4054348.874
47119;janeiro;2029;23000;14000;13000;0;2681.39;15964.56195;9259.402155;4643.949359;0;0;82549.30347;50000;20000;15035.2;0;85035.2;;4054348.874;0;0;2485.896534;13272.8832;4070107.653
47150;fevereiro;2029;23000;14000;13000;0;4535.65;15902.54086;9259.402155;4643.949359;0;0;84341.54237;50000;20000;15035.2;0;85035.2;;4070107.653;0;0;693.657626;13324.47334;4084125.784
47178;março;2029;23000;14000;13000;0;2681.39;15840.51977;9259.402155;4643.949359;0;0;82425.26128;50000;20000;15035.2;0;85035.2;;4084125.784;0;0;2609.938718;13370.36506;4100106.088
47209;abril;2029;23000;14000;13000;0;2681.39;15778.49867;9259.402155;4643.949359;0;0;82363.24019;50000;85000;15035.2;0;150035.2;;4100106.088;0;0;67671.95981;13422.68041;4181200.728
47239;maio;2029;23000;14000;13000;0;2681.39;15716.47758;9259.402155;4643.949359;0;0;82301.2191;50000;20000;15035.2;0;85035.2;;4181200.728;0;0;2733.980903;13688.16316;4197622.872
47270;junho;2029;23000;14000;13000;0;2681.39;15654.45649;9259.402155;4643.949359;0;0;82239.19801;50000;20000;15035.2;0;85035.2;;4197622.872;0;0;2796.001995;13741.92499;4214160.799
47300;julho;2029;23000;14000;13000;55426;2681.39;15592.4354;9259.402155;4643.949359;0;0;137603.1769;50000;20000;15035.2;0;85035.2;;4214160.799;0;0;-52567.97691;13796.06586;4175388.888
47331;agosto;2029;23000;14000;13000;0;2681.39;15530.41431;9259.402155;4643.949359;0;0;82115.15582;50000;20000;15035.2;0;85035.2;;4175388.888;0;0;2920.044179;13669.13671;4191978.069
47362;setembro;2029;23000;14000;13000;0;2681.39;15468.39321;9259.402155;4643.949359;0;0;82053.13473;50000;20000;15035.2;0;85035.2;;4191978.069;0;0;2982.065272;13723.44537;4208683.58
47392;outubro;2029;23000;14000;13000;0;2681.39;15406.37212;9259.402155;4643.949359;0;0;81991.11364;50000;20000;15035.2;0;85035.2;;4208683.58;0;0;3044.086364;13778.13487;4225505.801
47423;novembro;2029;23000;14000;13000;0;2681.39;15344.35103;9259.402155;4643.949359;0;0;81929.09254;50000;86666.66;15035.2;0;151701.86;;4225505.801;0;0;69772.76746;13833.20644;4309111.775
47453;dezembro;2029;23000;14000;13000;55426;2681.39;15282.32994;9259.402155;4643.949359;0;0;137293.0715;50000;20000;15035.2;0;85035.2;;4309111.775;0;0;-52257.87145;14106.91064;4270960.814
47484;janeiro;2030;23000;20085.2;13000;0;2681.39;15220.30884;9259.402155;4643.949359;0;0;87890.25036;50000;20000;15035.2;0;85035.2;;4270960.814;0;0;-2855.050359;13982.01433;4282087.778
47515;fevereiro;2030;23000;20085.2;13000;0;4535.65;15158.28775;9259.402155;4643.949359;0;0;89682.48927;50000;20000;15035.2;0;85035.2;;4282087.778;0;0;-4647.289267;14018.44111;4291458.93
47543;março;2030;23000;20085.2;13000;0;2681.39;15096.26666;9259.402155;4643.949359;0;0;87766.20818;50000;20000;15035.2;0;85035.2;;4291458.93;0;0;-2731.008175;14049.11982;4302777.042
47574;abril;2030;23000;20085.2;13000;0;2681.39;15034.24557;9259.402155;4643.949359;0;0;87704.18708;50000;85000;15035.2;0;150035.2;;4302777.042;0;0;62331.01292;14086.17238;4379194.227
47604;maio;2030;23000;20085.2;13000;0;2681.39;14972.22448;9259.402155;4643.949359;0;0;87642.16599;50000;20000;15035.2;0;85035.2;;4379194.227;0;0;-2606.965991;14336.34236;4390923.603
47635;junho;2030;23000;20085.2;13000;0;2681.39;14910.20338;9259.402155;4643.949359;0;0;87580.1449;50000;20000;15035.2;0;85035.2;;4390923.603;0;0;-2544.944898;14374.74128;4402753.4
47665;julho;2030;23000;20085.2;13000;55426;2681.39;14848.18229;9259.402155;4643.949359;0;0;142944.1238;50000;20000;15035.2;0;85035.2;;4402753.4;0;0;-57908.92381;14413.46896;4359257.945
47696;agosto;2030;23000;20085.2;13000;0;2681.39;14786.1612;9259.402155;4643.949359;0;0;87456.10271;50000;20000;15035.2;0;85035.2;;4359257.945;0;0;-2420.902714;14271.07616;4371108.118
47727;setembro;2030;23000;20085.2;13000;0;2681.39;14724.14011;9259.402155;4643.949359;0;0;87394.08162;50000;20000;15035.2;0;85035.2;;4371108.118;0;0;-2358.881622;14309.87054;4383059.107
47757;outubro;2030;23000;20085.2;13000;0;2681.39;14662.11901;9259.402155;4643.949359;0;0;87332.06053;50000;20000;15035.2;0;85035.2;;4383059.107;0;0;-2296.860529;14348.99497;4395111.242
47788;novembro;2030;23000;20085.2;13000;0;2681.39;14600.09792;9259.402155;4643.949359;0;0;87270.03944;50000;86666.66;15035.2;0;151701.86;;4395111.242;0;0;64431.82056;14388.45052;4473931.513
47818;dezembro;2030;23000;20085.2;13000;55426;2681.39;14538.07683;9259.402155;4643.949359;0;0;142634.0183;50000;20000;15035.2;0;85035.2;;4473931.513;0;0;-57598.81835;14646.48758;4430979.182
47849;janeiro;2031;23000;21085.2;13000;0;2681.39;14476.05574;9259.402155;4643.949359;0;0;88145.99725;50000;20000;15035.2;0;85035.2;;4430979.182;0;0;-3110.797253;14505.87282;4442374.258
47880;fevereiro;2031;23000;21085.2;13000;0;4535.65;14414.03465;9259.402155;4643.949359;0;0;89938.23616;50000;20000;15035.2;0;85035.2;;4442374.258;0;0;-4903.036161;14543.17733;4452014.399
47908;março;2031;23000;21085.2;13000;0;2681.39;14352.01355;9259.402155;4643.949359;0;0;88021.95507;50000;20000;15035.2;0;85035.2;;4452014.399;0;0;-2986.755068;14574.73665;4463602.38
47939;abril;2031;23000;21085.2;13000;0;2681.39;14289.99246;9259.402155;4643.949359;0;0;87959.93398;50000;85000;15035.2;0;150035.2;;4463602.38;0;0;62075.26602;14612.67268;4540290.319
47969;maio;2031;23000;21085.2;13000;0;2681.39;14227.97137;9259.402155;4643.949359;0;0;87897.91288;50000;20000;15035.2;0;85035.2;;4540290.319;0;0;-2862.712884;14863.72904;4552291.335
48000;junho;2031;23000;21085.2;13000;0;2681.39;14165.95028;9259.402155;4643.949359;0;0;87835.89179;50000;20000;15035.2;0;85035.2;;4552291.335;0;0;-2800.691792;14903.01724;4564393.661
48030;julho;2031;23000;21085.2;13000;55426;2681.39;14103.92918;9259.402155;4643.949359;0;0;143199.8707;50000;20000;15035.2;0;85035.2;;4564393.661;0;0;-58164.6707;14942.63711;4521171.627
48061;agosto;2031;23000;21085.2;13000;0;2681.39;14041.90809;9259.402155;4643.949359;0;0;87711.84961;50000;20000;15035.2;0;85035.2;;4521171.627;0;0;-2676.649607;14801.13942;4533296.117
48092;setembro;2031;23000;21085.2;13000;0;2681.39;13979.887;9259.402155;4643.949359;0;0;87649.82852;50000;20000;15035.2;0;85035.2;;4533296.117;0;0;-2614.628515;14840.83184;4545522.32
48122;outubro;2031;23000;21085.2;13000;0;2681.39;13917.86591;9259.402155;4643.949359;0;0;87587.80742;50000;20000;15035.2;0;85035.2;;4545522.32;0;0;-2552.607423;14880.85725;4557850.57
48153;novembro;2031;23000;21085.2;13000;0;2681.39;13855.84482;9259.402155;4643.949359;0;0;87525.78633;50000;86666.66;15035.2;0;151701.86;;4557850.57;0;0;64176.07367;14921.21673;4636947.86
48183;dezembro;2031;23000;21085.2;13000;55426;2681.39;13793.82372;9259.402155;4643.949359;0;0;142889.7652;50000;20000;15035.2;0;85035.2;;4636947.86;0;0;-57854.56524;15180.16068;4594273.456
48214;janeiro;2032;23000;16000;13000;0;2681.39;13731.80263;9259.402155;4643.949359;0;0;82316.54415;50000;20000;15035.2;0;85035.2;;4594273.456;0;0;2718.655854;15040.45578;4612032.568
48245;fevereiro;2032;23000;16000;13000;0;4535.65;13669.78154;9259.402155;4643.949359;0;0;84108.78305;50000;20000;15035.2;0;85035.2;;4612032.568;0;0;926.4169461;15098.59449;4628057.579
48274;março;2032;23000;16000;13000;0;2681.39;13607.76045;9259.402155;4643.949359;0;0;82192.50196;50000;20000;15035.2;0;85035.2;;4628057.579;0;0;2842.698038;15151.05621;4646051.333
48305;abril;2032;23000;16000;13000;0;2681.39;13545.73935;9259.402155;4643.949359;0;0;82130.48087;50000;85000;15035.2;0;150035.2;;4646051.333;0;0;67904.71913;15209.96308;4729166.015
48335;maio;2032;23000;16000;13000;0;2681.39;13483.71826;9259.402155;4643.949359;0;0;82068.45978;50000;20000;15035.2;0;85035.2;;4729166.015;0;0;2966.740223;15482.05892;4747614.815
48366;junho;2032;23000;16000;13000;0;2681.39;13421.69717;9259.402155;4643.949359;0;0;82006.43868;50000;20000;15035.2;0;85035.2;;4747614.815;0;0;3028.761315;15542.45549;4766186.031
48396;julho;2032;23000;16000;13000;55426;2681.39;13359.67608;9259.402155;4643.949359;0;0;137370.4176;50000;20000;15035.2;0;85035.2;;4766186.031;0;0;-52335.21759;15603.25282;4729454.067
48427;agosto;2032;23000;16000;13000;0;2681.39;13297.65499;9259.402155;4643.949359;0;0;81882.3965;50000;20000;15035.2;0;85035.2;;4729454.067;0;0;3152.803499;15483.00193;4748089.872
48458;setembro;2032;23000;16000;13000;0;2681.39;13235.63389;9259.402155;4643.949359;0;0;81820.37541;50000;20000;15035.2;0;85035.2;;4748089.872;0;0;3214.824592;15544.0107;4766848.707
48488;outubro;2032;23000;16000;13000;0;2681.39;13173.6128;9259.402155;4643.949359;0;0;81758.35432;50000;20000;15035.2;0;85035.2;;4766848.707;0;0;3276.845684;15605.42225;4785730.975
48519;novembro;2032;23000;16000;13000;0;2681.39;13111.59171;9259.402155;4643.949359;0;0;81696.33322;50000;86666.66;15035.2;0;151701.86;;4785730.975;0;0;70005.52678;15667.23788;4871403.74
48549;dezembro;2032;23000;16000;13000;55426;2681.39;13049.57062;9259.402155;4643.949359;0;0;137060.3121;50000;20000;15035.2;0;85035.2;;4871403.74;0;0;-52025.11213;15947.70822;4835326.336
48580;janeiro;2033;23000;16000;13000;0;2681.39;12987.54952;9259.402155;4643.949359;0;0;81572.29104;50000;20000;15035.2;0;85035.2;;4835326.336;0;0;3462.908961;15829.60019;4854618.845
48611;fevereiro;2033;23000;16000;13000;0;4535.65;12925.52843;9259.402155;4643.949359;0;0;83364.52995;50000;20000;15035.2;0;85035.2;;4854618.845;0;0;1670.670053;15892.75884;4872182.274
48639;março;2033;23000;16000;13000;0;2681.39;12863.50734;9259.402155;4643.949359;0;0;81448.24885;50000;20000;15035.2;0;85035.2;;4872182.274;0;0;3586.951145;15950.25694;4891719.482
48670;abril;2033;23000;16000;13000;0;2681.39;12801.48625;9259.402155;4643.949359;0;0;81386.22776;50000;85000;15035.2;0;150035.2;;4891719.482;0;0;68648.97224;16014.21667;4976382.671
48700;maio;2033;23000;16000;13000;0;2681.39;12739.46516;9259.402155;4643.949359;0;0;81324.20667;50000;20000;15035.2;0;85035.2;;4976382.671;0;0;3710.993329;16291.38192;4996385.046
48731;junho;2033;23000;16000;13000;0;2681.39;12677.44406;9259.402155;4643.949359;0;0;81262.18558;50000;20000;15035.2;0;85035.2;;4996385.046;0;0;3773.014422;16356.86449;5016514.925
48761;julho;2033;23000;16000;13000;55426;2681.39;12615.42297;9259.402155;4643.949359;0;0;136626.1645;50000;20000;15035.2;0;85035.2;;5016514.925;0;0;-51590.96449;16422.76448;4981346.725
48792;agosto;2033;23000;16000;13000;0;2681.39;12553.40188;9259.402155;4643.949359;0;0;81138.14339;50000;20000;15035.2;0;85035.2;;4981346.725;0;0;3897.056606;16307.63294;5001551.415
48823;setembro;2033;23000;16000;13000;0;2681.39;12491.38079;9259.402155;4643.949359;0;0;81076.1223;50000;20000;15035.2;0;85035.2;;5001551.415;0;0;3959.077698;16373.77784;5021884.27
48853;outubro;2033;23000;16000;13000;0;2681.39;12429.35969;9259.402155;4643.949359;0;0;81014.10121;50000;20000;15035.2;0;85035.2;;5021884.27;0;0;4021.098791;16440.34232;5042345.711
48884;novembro;2033;23000;16000;13000;0;2681.39;12367.3386;9259.402155;4643.949359;0;0;80952.08012;50000;86666.66;15035.2;0;151701.86;;5042345.711;0;0;70749.77988;16507.32775;5129602.819
48914;dezembro;2033;23000;16000;13000;55426;2681.39;12305.31751;9259.402155;4643.949359;0;0;136316.059;50000;20000;15035.2;0;85035.2;;5129602.819;0;0;-51280.85902;16792.98482;5095114.945
48945;janeiro;2034;23000;16000;13000;0;2681.39;12243.29642;9259.402155;4643.949359;0;0;80828.03793;50000;20000;15035.2;0;85035.2;;5095114.945;0;0;4207.162067;16680.08049;5116002.187
48976;fevereiro;2034;23000;16000;13000;0;4535.65;12181.27533;9259.402155;4643.949359;0;0;82620.27684;50000;20000;15035.2;0;85035.2;;5116002.187;0;0;2414.92316;16748.45989;5135165.57
49004;março;2034;23000;16000;13000;0;2681.39;12119.25423;9259.402155;4643.949359;0;0;80703.99575;50000;20000;15035.2;0;85035.2;;5135165.57;0;0;4331.204252;16811.19582;5156307.97
49035;abril;2034;23000;16000;13000;0;2681.39;12057.23314;9259.402155;4643.949359;0;0;80641.97466;50000;85000;15035.2;0;150035.2;;5156307.97;0;0;69393.22534;16880.41053;5242581.606
49065;maio;2034;23000;16000;13000;0;2681.39;11995.21205;9259.402155;4643.949359;0;0;80579.95356;50000;20000;15035.2;0;85035.2;;5242581.606;0;0;4455.246436;17162.84797;5264199.701
49096;junho;2034;23000;16000;13000;0;2681.39;11933.19096;9259.402155;4643.949359;0;0;80517.93247;50000;20000;15035.2;0;85035.2;;5264199.701;0;0;4517.267528;17233.61998;5285950.588
49126;julho;2034;23000;16000;13000;55426;2681.39;11871.16986;9259.402155;4643.949359;0;0;135881.9114;50000;20000;15035.2;0;85035.2;;5285950.588;0;0;-50846.71138;17304.82673;5252408.704
49157;agosto;2034;23000;16000;13000;0;2681.39;11809.14877;9259.402155;4643.949359;0;0;80393.89029;50000;20000;15035.2;0;85035.2;;5252408.704;0;0;4641.309713;17195.01933;5274245.033
49188;setembro;2034;23000;16000;13000;0;2681.39;11747.12768;9259.402155;4643.949359;0;0;80331.86919;50000;20000;15035.2;0;85035.2;;5274245.033;0;0;4703.330805;17266.50578;5296214.869
49218;outubro;2034;23000;16000;13000;0;2681.39;11685.10659;9259.402155;4643.949359;0;0;80269.8481;50000;20000;15035.2;0;85035.2;;5296214.869;0;0;4765.351897;17338.42931;5318318.65
49249;novembro;2034;23000;16000;13000;0;2681.39;11623.0855;9259.402155;4643.949359;0;0;80207.82701;50000;86666.66;15035.2;0;151701.86;;5318318.65;0;0;71494.03299;17410.79134;5407223.475
49279;dezembro;2034;23000;16000;13000;55426;2681.39;11561.0644;9259.402155;4643.949359;0;0;135571.8059;50000;20000;15035.2;0;85035.2;;5407223.475;0;0;-50536.60592;17701.8426;5374388.711
49310;janeiro;2035;23000;17000;13000;0;2681.39;11499.04331;9259.402155;4643.949359;0;0;81083.78483;50000;20000;15035.2;0;85035.2;;5374388.711;954219.8767;0;3951.415174;17594.35013;6350154.354
49341;fevereiro;2035;23000;17000;13000;0;3150;11437.02222;0;4643.949359;0;0;72230.97158;50000;20000;3950;0;73950;;6350154.354;0;0;1719.028422;20788.75293;6372662.135
49369;março;2035;23000;17000;13000;0;1850;11375.00113;0;4643.949359;0;0;70868.95049;50000;20000;3950;0;73950;;6372662.135;0;0;3081.049514;20862.43755;6396605.622
49400;abril;2035;23000;17000;13000;0;1850;11312.98003;0;4643.949359;0;0;70806.92939;50000;85000;3950;0;138950;;6396605.622;0;0;68143.07061;20940.8223;6485689.515
49430;maio;2035;23000;17000;13000;0;1850;11250.95894;0;4643.949359;0;0;70744.9083;50000;20000;3950;0;73950;;6485689.515;0;0;3205.091698;21232.45978;6510127.066
49461;junho;2035;23000;17000;13000;0;1850;11188.93785;0;4643.949359;0;0;70682.88721;50000;20000;3950;0;73950;;6510127.066;0;0;3267.112791;21312.46196;6534706.641
49491;julho;2035;23000;17000;13000;55426;1850;11126.91676;0;4643.949359;0;0;126046.8661;50000;20000;3950;0;73950;;6534706.641;0;0;-52096.86612;21392.9291;6504002.704
49522;agosto;2035;23000;17000;13000;0;1850;11064.89567;0;4643.949359;0;0;70558.84502;50000;20000;3950;0;73950;;6504002.704;0;0;3391.154975;21292.4124;6528686.271
49553;setembro;2035;23000;17000;13000;0;1850;11002.87457;0;4643.949359;0;0;70496.82393;50000;20000;3950;0;73950;;6528686.271;0;0;3453.176067;21373.21997;6553512.667
49583;outubro;2035;23000;17000;13000;0;1850;10940.85348;0;4643.949359;0;0;70434.80284;50000;20000;3950;0;73950;;6553512.667;0;0;3515.197159;21454.49513;6578482.36
49614;novembro;2035;23000;17000;13000;0;1850;10878.83239;0;4643.949359;0;0;70372.78175;50000;86666.66;3950;0;140616.66;;6578482.36;0;0;70243.87825;21536.23941;6670262.477
49644;dezembro;2035;23000;17000;13000;55426;1850;10816.8113;0;4643.949359;0;0;125736.7607;50000;20000;3950;0;73950;;6670262.477;0;0;-51786.76066;21836.70363;6640312.42
49675;janeiro;2036;23000;11000;13000;0;1850;10754.7902;0;4643.949359;0;0;64248.73956;50000;20000;3950;0;73950;;6640312.42;458941.1801;0;9701.260436;21738.65494;7130693.516
49706;fevereiro;2036;23000;11000;13000;0;2200;10692.76911;0;0;0;0;59892.76911;50000;20000;0;0;70000;;7130693.516;0;0;10107.23089;23344.03504;7164144.782
49735;março;2036;23000;11000;13000;0;1000;10630.74802;0;0;0;0;58630.74802;50000;20000;0;0;70000;;7164144.782;0;0;11369.25198;23453.54578;7198967.58
49766;abril;2036;23000;11000;13000;0;1000;10568.72693;0;0;0;0;58568.72693;50000;85000;0;0;135000;;7198967.58;0;0;76431.27307;23567.54656;7298966.399
49796;maio;2036;23000;11000;13000;0;1000;10506.70584;0;0;0;0;58506.70584;50000;20000;0;0;70000;;7298966.399;0;0;11493.29416;23894.91667;7334354.61
49827;junho;2036;23000;11000;13000;0;1000;10444.68474;0;0;0;0;58444.68474;50000;20000;0;0;70000;;7334354.61;0;0;11555.31526;24010.76846;7369920.694
